Bench,Mode,Frequency,Prefetch,Wait states,Energy,Duration,Energy (IT adjusted),Duration (IT adjusted),HW Cycles (IT adjusted),Avg power,Avg current,Avg voltage,Benchmark,Executed insns (no MULS),MULS insns,Taken branches,RAM data reads,RAM insn reads,RAM writes,Flash data reads,Flash insn reads,Flash writes,BL insns,BL word-aligned,PUSH/POP PC/LR
levenshtein,0,20000000,1,1,0.4614272485,25.91670,0.4614272485,25.91670,518334000,0.0178042418,0.0058468564,3.0451028739,levenshtein,252755977,10473472,42688513,65564672,0,18358272,11276289,164446212,0,8753153,307200,311296
ludcmp,0,20000000,1,1,0.1769625923,10.34666,0.1769625923,10.34666,206933200,0.0171033597,0.0056153578,3.0458365280,ludcmp,134098953,1810432,14602241,12636160,0,10211328,1400833,75030532,0,1441793,978944,1220608
matmult-float,0,20000000,1,1,1.5846277887,91.04613,1.5846277887,91.04613,1820922600,0.0174046688,0.0057151577,3.0453587765,matmult-float,1187909641,15319040,126152705,105320448,0,90230784,12967937,657473540,0,12259329,10608640,10665984
matmult-int,0,20000000,1,1,0.9267055368,49.24277,0.9267055368,49.24277,984855400,0.0188191185,0.0061801468,3.0451161549,matmult-int,532971529,36044800,68788225,142606336,0,47673344,6586369,311296004,0,6574081,1642496,3293184
mergesort,0,20000000,1,1,4.7113579254,262.20581,4.7113579254,262.20581,5244116200,0.0179681680,0.0058988532,3.0460484715,mergesort,3368980627,51609600,382791703,379736086,0,208285718,66043913,1863770195,0,36052997,23797764,16490498
minver,0,20000000,1,1,0.0880119421,5.08740,0.0880119421,5.08740,101748000,0.0172999959,0.0056831188,3.0441361294,minver,63896409,434159,8003052,6463580,0,5292074,669700,35850203,0,669694,225270,655350
nbody,0,20000000,1,1,26.7834772036,1480.70376,26.7834772036,1480.70376,2.96141e+10,0.0180883425,0.0059379756,3.0462152046,nbody,20852818620,476856236,1672875718,1104797638,0,1014243288,427855849,11588974760,0,119066601,69722097,82522112
ndes,0,20000000,1,1,0.3362398769,18.64271,0.3362398769,18.64271,372854200,0.0180359985,0.0059216829,3.0457695670,ndes,212787402,1179648,17350689,29978624,0,17199137,22016002,117424140,0,4042753,135168,139264
nettle-arcfour,0,20000000,1,1,0.1195763567,6.92350,0.1195763567,6.92350,138470000,0.0172710946,0.0056705806,3.0457520260,nettle-arcfour,74723337,0,13012993,9281536,0,7032832,2179073,41656324,0,2121729,12288,20480
nettle-cast128,0,20000000,1,1,0.0275941440,1.46143,0.0275941440,1.46143,29228600,0.0188816480,0.0061996012,3.0457220647,nettle-cast128,16830473,0,135169,2371584,0,1114112,3817473,8482820,0,20481,4096,20480
nettle-des,0,20000000,1,1,0.0241378221,1.33705,0.0241378221,1.33705,26741000,0.0180529987,0.0059273049,3.0457962160,nettle-des,19431433,0,118785,1122304,0,380928,2322433,9773060,0,32769,16384,28672
nettle-md5,0,20000000,1,1,0.0061956195,0.31179,0.0061956195,0.31179,6235800,0.0198713425,0.0065254923,3.0454989838,nettle-md5,4575241,0,94209,634880,0,188416,270337,2310148,0,12289,0,8192
nettle-sha256,0,20000000,1,1,0.0574462036,2.83967,0.0574462036,2.83967,56793400,0.0202298872,0.0066440500,3.0448655054,nettle-sha256,41385993,0,499713,10117120,0,2260992,618497,21057540,0,81921,28672,65536
newlib-exp,0,20000000,1,1,0.0735867190,4.17434,0.0735867190,4.17434,83486800,0.0176283486,0.0057884602,3.0454665261,newlib-exp,54738953,770048,5505025,4247552,0,4251648,802817,30392324,0,573441,339968,495616
newlib-log,0,20000000,1,1,0.0555214656,3.15518,0.0555214656,3.15518,63103600,0.0175969433,0.0057756032,3.0468224249,newlib-log,40787977,655360,4169729,3264512,0,3219456,667649,22614020,0,458753,237568,401408
newlib-mod,0,20000000,1,1,0.0012233733,0.06865,0.0012233733,0.06865,1373000,0.0178204403,0.0058526825,3.0466526016,newlib-mod,454665,0,102401,172032,0,217088,65537,286724,0,28673,8192,24576
newlib-sqrt,0,20000000,1,1,0.0114973212,0.67304,0.0114973212,0.67304,13460800,0.0170827568,0.0056076240,3.0465690195,newlib-sqrt,8314889,0,1220609,229376,0,258048,126977,4784132,0,81921,40960,53248
nsichneu,0,20000000,1,1,0.0340158439,1.84697,0.0340158439,1.84697,36939400,0.0184171401,0.0060458681,3.0463035691,nsichneu,20639753,0,1126401,8200192,0,45056,2105345,10883076,0,12289,0,4096
picojpeg,0,20000000,1,1,5.5117317492,310.56519,5.5117317492,310.56519,6.2113e+09,0.0177474236,0.0058274129,3.0455124148,picojpeg,3227541513,72040448,447496193,505757696,0,438185984,186368001,1892966404,0,115163137,70889472,24612864
prime,0,20000000,1,1,0.2138635409,12.48502,0.2138635409,12.48502,249700400,0.0171296108,0.0056241883,3.0457189853,prime,171671561,1769472,24014849,3620864,0,3629056,28673,98639876,0,3567617,1785856,1789952
qrduino,0,20000000,1,1,5.1003140520,291.14884,5.1003140520,291.14884,5822976800,0.0175178929,0.0057542067,3.0443701122,qrduino,3219926961,67354624,355033075,635973639,0,133865491,210268169,1901739988,0,18001925,4894724,1929218
qsort,0,20000000,1,1,0.0233683377,1.36655,0.0233683377,1.36655,27331000,0.0171002426,0.0056121646,3.0470756150,qsort,12986218,0,2421090,2814369,0,2277722,299037,8012952,0,487501,28676,483404
qurt,0,20000000,1,1,0.1430245555,8.29638,0.1430245555,8.29638,1.65928e+08,0.0172393863,0.0056583188,3.0467553560,qurt,110510089,1130496,12644353,6762496,0,6656000,1376257,62070788,0,1478657,561152,991232
recursion,0,20000000,1,1,0.0118761445,0.70040,0.0118761445,0.70040,14008000,0.0169563129,0.0055657238,3.0467762340,recursion,5148681,0,1474561,1474560,0,1478656,12289,3096580,0,372737,360448,368640
rijndael,0,20000000,1,1,7.7822006864,413.39237,7.7822006864,413.39237,8.26785e+09,0.0188252162,0.0061831577,3.0446132130,rijndael,4737201167,201787392,249218048,933453824,0,551467011,442913795,2586172423,0,69386241,34754560,69382144
select,0,20000000,1,1,0.0080569239,0.47469,0.0080569239,0.47469,9493800,0.0169731405,0.0055736334,3.0455290799,select,4382259,0,898352,870354,0,865709,73884,2695622,0,192767,45106,188670
sglib-arraybinsearch,0,20000000,1,1,0.0848901322,5.06671,0.0848901322,5.06671,1.01334e+08,0.0167544767,0.0055019414,3.0452161723,sglib-arraybinsearch,55005193,0,10010625,5185536,0,3362816,2584577,33181700,0,8193,0,4096
sglib-arrayheapsort,0,20000000,1,1,0.0913037354,5.14286,0.0913037354,5.14286,102857200,0.0177534819,0.0058311171,3.0446413620,sglib-arrayheapsort,68227081,0,5492737,11694080,0,5251072,8193,35635204,0,8193,0,4096
sglib-arrayquicksort,0,20000000,1,1,0.0722095952,4.10157,0.0722095952,4.10157,82031400,0.0176053412,0.0057807558,3.0455415920,sglib-arrayquicksort,48320521,0,6635521,6144000,0,5320704,110593,27193348,0,8193,0,4096
sglib-dllist,0,20000000,1,1,0.3093007454,17.81934,0.3093007454,17.81934,356386800,0.0173575869,0.0056992828,3.0455897006,sglib-dllist,174730376,0,34684804,37396453,0,25288724,2662414,99606030,0,4128775,2875398,2068483
sglib-hashtable,0,20000000,1,1,0.2830679863,16.44087,0.2830679863,16.44087,328817400,0.0172173359,0.0056532543,3.0455752693,sglib-hashtable,147143984,0,31141788,36007919,0,31014934,2658318,90488428,0,8564743,4435974,4460547
sglib-listinsertsort,0,20000000,1,1,0.3327405951,19.05445,0.3327405951,19.05445,381089000,0.0174626159,0.0057339116,3.0455077630,sglib-listinsertsort,182684730,0,35475321,53907424,0,23179283,2637838,114871779,0,4493319,2453510,2867203
sglib-listsort,0,20000000,1,1,0.2479783579,14.43777,0.2479783579,14.43777,288755400,0.0171756652,0.0056398292,3.0454411992,sglib-listsort,142494856,0,27049860,28729317,0,18653204,2662414,86978062,0,3284999,1638406,1642499
sglib-queue,0,20000000,1,1,0.1332821673,7.59907,0.1332821673,7.59907,151981400,0.0175392807,0.0057591451,3.0454866406,sglib-queue,100053001,0,9867265,13426688,0,6590464,8193,55894020,0,827393,0,4096
sglib-rbtree,0,20000000,1,1,0.6033565107,33.37751,0.6033565107,33.37751,667550200,0.0180767398,0.0059360019,3.0452837666,sglib-rbtree,312859712,0,56242041,101928928,0,55095315,5120014,184684006,0,9834503,6033414,7782403
slre,0,20000000,1,1,0.2490482902,14.18203,0.2490482902,14.18203,283640600,0.0175608290,0.0057666315,3.0452598142,slre,130375689,0,27709441,26537984,0,16846848,7409665,81473540,0,4825089,2555904,2428928
sqrt,0,20000000,1,1,12.0833812151,682.68525,12.0833812151,682.68525,13653705000,0.0176997835,0.0058172777,3.0426273592,sqrt,9138057225,96550912,996339713,561233920,0,546775040,135700481,5142159364,0,127401985,40456192,79728640
st,0,20000000,1,1,3.0145577997,169.66880,3.0145577997,169.66880,3393376000,0.0177673077,0.0058410146,3.0418234380,st,2362494985,43728896,206438401,129507328,0,120762368,56872961,1307758596,0,22945793,15421440,12427264
statemate,0,20000000,1,1,0.0109727003,0.60840,0.0109727003,0.60840,1.2168e+07,0.0180354377,0.0059298849,3.0416581357,statemate,5095433,0,528385,1044480,0,1388544,1466369,2203652,0,53249,12288,40960
stb_perlin,0,20000000,1,1,5.4700775317,314.78641,5.4700775317,314.78641,6295728200,0.0173771085,0.0057121857,3.0421158412,stb_perlin,3802832905,44081152,406953985,428933120,0,408084480,89890817,2131066884,0,58757121,24043520,52801536
stringsearch1,0,20000000,1,1,0.0519976505,3.05697,0.0519976505,3.05697,6.11394e+07,0.0170095574,0.0055915052,3.0420830260,stringsearch1,33329161,4096,4440065,2551808,0,3461120,2588673,18878468,0,40961,8192,36864
strstr,0,20000000,1,1,0.0063685205,0.37170,0.0063685205,0.37170,7.434e+06,0.0171336494,0.0056327280,3.0421489362,strstr,3661833,0,540673,315392,0,327680,618497,2117636,0,40961,32768,36864
tarai,0,20000000,1,1,0.0030101938,0.18165,0.0030101938,0.18165,3633000,0.0165713943,0.0054462091,3.0432064309,tarai,1261577,0,249857,692224,0,700416,24577,765956,0,86017,73728,81920
trio-snprintf,0,20000000,1,1,0.0716221785,4.10907,0.0716221785,4.10907,82181400,0.0174302623,0.0057304092,3.0417570924,trio-snprintf,44568585,98304,6438913,7290880,0,7389184,724993,26021892,0,995329,581632,528384
trio-sscanf,0,20000000,1,1,0.0785958245,4.44205,0.0785958245,4.44205,88841000,0.0176936069,0.0058163660,3.0420746066,trio-sscanf,45806172,753664,6295624,8425477,0,9433294,1536076,26800466,0,966658,528385,671745
ud,0,20000000,1,1,0.0224855468,1.31422,0.0224855468,1.31422,26284400,0.0171094741,0.0056236042,3.0425299086,ud,14684169,708608,1765377,2891776,0,1105920,528385,8577028,0,196609,110592,81920
whetstone,0,20000000,1,1,16.7747439176,948.65121,16.7747439176,948.65121,18973024200,0.0176827340,0.0058126224,3.0421319036,whetstone,13426966537,303071232,1044733953,723636224,0,700985344,315977729,7385931780,0,101605377,52797440,56745984
CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Og-v3-v3,0,20000000,1,1,0.71457,36.4269,0.704995,35.9388,718775590,0.0196166,0.00639464,3.06767,CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Og,475809315,68949100,29592304,58608601,0,2836600,1401,296467209,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Os-v3-v3,0,20000000,1,1,0.682749,33.6572,0.6736,33.2062,664123870,0.0202854,0.00661285,3.06757,CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Os,360390311,18667100,35735403,130242601,0,32058800,1501,206366406,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Og-v3-v3,0,20000000,1,1,0.108357,5.52203,0.106905,5.44803,108960695,0.0196227,0.00639691,3.06755,CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Og,66935115,10542700,4790304,13555201,0,1412600,1401,41695009,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Os-v3-v3,0,20000000,1,1,0.111062,5.5317,0.109574,5.45758,109151504,0.0200773,0.00654511,3.06755,CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Os,60723711,1155100,5920003,19001201,0,6084400,1501,35629806,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Og-v3-v3,0,20000000,1,1,0.395669,20.092,0.390367,19.8228,396455343,0.0196929,0.00641946,3.06769,CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Og,262772815,38190700,16314904,31984901,0,1412600,1401,163809309,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Os-v3-v3,0,20000000,1,1,0.376988,18.5852,0.371936,18.3362,366723166,0.0202843,0.00661267,3.0675,CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Os,198956811,10371100,19746303,71990901,0,17604400,1501,113963506,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Og-v3-v3,0,20000000,1,1,1.5573,79.4339,1.53643,78.3695,1567389714,0.019605,0.0063903,3.06794,CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Og,1061245015,159841900,59398104,111819701,0,1323000,1401,666127709,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Os-v3-v3,0,20000000,1,1,1.33366,65.0694,1.31579,64.1975,1283949400,0.0204959,0.00668096,3.06781,CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Os,682929011,51843100,65077103,283070501,0,60372400,1501,380409106,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Og-v3-v3,0,20000000,1,1,0.0926855,4.66644,0.0914435,4.60391,92078194,0.0198621,0.00647375,3.06814,CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Og,62439615,9467500,3457504,6541701,0,68600,1401,39230109,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Os-v3-v3,0,20000000,1,1,0.0786049,3.77097,0.0775516,3.72044,74408780,0.0208448,0.00679414,3.06808,CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Os,39494011,3100700,3736903,16627701,0,3508400,1501,21925106,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-5-36-Og-v3-v3,0,20000000,1,1,0.192415,9.74465,0.189837,9.61407,192281433,0.0197457,0.00643581,3.06811,CE_Benchmark-CE-CONV-OPT1-x1-4-4-5-36-Og,128934215,18837100,7594704,14565901,0,542200,1401,80556309,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-5-36-Os-v3-v3,0,20000000,1,1,0.173783,8.46159,0.171454,8.3482,166964093,0.0205379,0.00669493,3.06769,CE_Benchmark-CE-CONV-OPT1-x1-4-4-5-36-Os,89707411,5769500,8723903,34837501,0,8001200,1501,50608506,0,1001,501,600
CE_Benchmark-CE-CONV-OPT2-x1-12-12-3-12-Og-v3-v3,0,20000000,1,1,0.741934,38.3128,0.731992,37.7994,755988169,0.0193651,0.00631188,3.06805,CE_Benchmark-CE-CONV-OPT2-x1-12-12-3-12-Og,513133915,68949100,29592304,58608601,0,2836500,1401,313055909,0,1001,600,600
CE_Benchmark-CE-CONV-OPT2-x1-12-12-3-12-Os-v3-v3,0,20000000,1,1,0.939663,46.9394,0.927072,46.3104,926208240,0.0200187,0.00652585,3.0676,CE_Benchmark-CE-CONV-OPT2-x1-12-12-3-12-Os,561955511,18667100,29687403,182382601,0,48803600,1501,318612006,0,1001,501,600
CE_Benchmark-CE-CONV-OPT2-x1-12-20-1-4-Og-v3-v3,0,20000000,1,1,0.113375,5.87174,0.111856,5.79306,115861173,0.0193086,0.00629362,3.068,CE_Benchmark-CE-CONV-OPT2-x1-12-20-1-4-Og,73846915,10542700,4790304,13555201,0,1412500,1401,43998909,0,1001,600,600
CE_Benchmark-CE-CONV-OPT2-x1-12-20-1-4-Os-v3-v3,0,20000000,1,1,0.121007,6.02053,0.119386,5.93985,118797097,0.0200992,0.0065513,3.06798,CE_Benchmark-CE-CONV-OPT2-x1-12-20-1-4-Os,71233711,1155100,4825603,22557201,0,6136400,1501,40328206,0,1001,501,600
CE_Benchmark-CE-CONV-OPT2-x1-12-20-3-4-Og-v3-v3,0,20000000,1,1,0.412731,21.1406,0.4072,20.8573,417146319,0.0195231,0.00636429,3.06761,CE_Benchmark-CE-CONV-OPT2-x1-12-20-3-4-Og,283508615,38190700,16314904,31984901,0,1412500,1401,173025209,0,1001,600,600
CE_Benchmark-CE-CONV-OPT2-x1-12-20-3-4-Os-v3-v3,0,20000000,1,1,0.523678,25.9487,0.516661,25.601,512019748,0.0201813,0.00657889,3.06759,CE_Benchmark-CE-CONV-OPT2-x1-12-20-3-4-Os,310842811,10371100,16347903,100890901,0,26872400,1501,176261906,0,1001,501,600
CE_Benchmark-CE-CONV-OPT2-x1-20-4-9-4-Og-v3-v3,0,20000000,1,1,1.58625,81.1814,1.56499,80.0936,1601871384,0.0195396,0.00636926,3.0678,CE_Benchmark-CE-CONV-OPT2-x1-20-4-9-4-Og,1095804815,159841900,59398104,111819701,0,1322900,1401,682767609,0,1001,600,600
CE_Benchmark-CE-CONV-OPT2-x1-20-4-9-4-Os-v3-v3,0,20000000,1,1,2.07388,102.435,2.04609,101.062,2021247420,0.0202459,0.0065996,3.06775,CE_Benchmark-CE-CONV-OPT2-x1-20-4-9-4-Os,1221599011,51843100,59477103,403045701,0,111723600,1501,695568306,0,1001,501,600
CE_Benchmark-CE-CONV-OPT2-x1-4-4-11-4-Og-v3-v3,0,20000000,1,1,0.0943819,4.75181,0.0931172,4.68814,93762714,0.0198623,0.00647397,3.06806,CE_Benchmark-CE-CONV-OPT2-x1-4-4-11-4-Og,64129015,9467500,3457504,6541701,0,68500,1401,40049209,0,1001,600,600
CE_Benchmark-CE-CONV-OPT2-x1-4-4-11-4-Os-v3-v3,0,20000000,1,1,0.122997,5.99721,0.121349,5.91685,118336947,0.020509,0.00668505,3.06791,CE_Benchmark-CE-CONV-OPT2-x1-4-4-11-4-Os,71476011,3100700,3461703,23623701,0,6584400,1501,40719506,0,1001,501,600
CE_Benchmark-CE-CONV-OPT2-x1-4-4-5-36-Og-v3-v3,0,20000000,1,1,0.198844,10.0945,0.196179,9.95923,199184674,0.0196982,0.00642042,3.06807,CE_Benchmark-CE-CONV-OPT2-x1-4-4-5-36-Og,135846015,18837100,7594704,14565901,0,542100,1401,83781809,0,1001,600,600
CE_Benchmark-CE-CONV-OPT2-x1-4-4-5-36-Os-v3-v3,0,20000000,1,1,0.257367,12.6266,0.253918,12.4574,249148071,0.020383,0.00664373,3.06801,CE_Benchmark-CE-CONV-OPT2-x1-4-4-5-36-Os,150831811,5769500,7629503,49417501,0,13566800,1501,85665306,0,1001,501,600
CE_Benchmark-CE-CONV-OPT3-x1-12-12-3-12-Og-v3-v3,0,20000000,1,1,0.516284,26.0268,0.509366,25.678,513560817,0.0198367,0.00646522,3.06822,CE_Benchmark-CE-CONV-OPT3-x1-12-12-3-12-Og,339123015,31624300,29592304,54112101,0,589000,1401,188704009,0,1001,400,600
CE_Benchmark-CE-CONV-OPT3-x1-12-12-3-12-Os-v3-v3,0,20000000,1,1,0.753651,36.7733,0.743552,36.2805,725610755,0.0204945,0.0066809,3.06763,CE_Benchmark-CE-CONV-OPT3-x1-12-12-3-12-Os,418264111,18667100,35735403,136276201,0,32058800,1501,239343706,0,1001,501,600
CE_Benchmark-CE-CONV-OPT3-x1-12-20-1-4-Og-v3-v3,0,20000000,1,1,0.096245,4.87632,0.0949553,4.81098,96219546,0.0197372,0.00643334,3.06798,CE_Benchmark-CE-CONV-OPT3-x1-12-20-1-4-Og,62384015,8238700,4790304,11134701,0,202600,1401,37112009,0,1001,400,600
CE_Benchmark-CE-CONV-OPT3-x1-12-20-1-4-Os-v3-v3,0,20000000,1,1,0.116101,5.63901,0.114545,5.56345,111268945,0.0205889,0.00670993,3.06844,CE_Benchmark-CE-CONV-OPT3-x1-12-20-1-4-Os,65269511,1155100,5920003,20090801,0,6084400,1501,35563106,0,1001,501,600
CE_Benchmark-CE-CONV-OPT3-x1-12-20-3-4-Og-v3-v3,0,20000000,1,1,0.28581,14.3196,0.28198,14.1277,282554347,0.0199594,0.00650607,3.06782,CE_Benchmark-CE-CONV-OPT3-x1-12-20-3-4-Og,186797715,17454700,16314904,29564401,0,202600,1401,103928009,0,1001,400,600
CE_Benchmark-CE-CONV-OPT3-x1-12-20-3-4-Os-v3-v3,0,20000000,1,1,0.421308,20.325,0.415662,20.0526,401052899,0.0207286,0.00675705,3.0677,CE_Benchmark-CE-CONV-OPT3-x1-12-20-3-4-Os,231150611,10371100,19746303,75384501,0,17604400,1501,132328806,0,1001,501,600
CE_Benchmark-CE-CONV-OPT3-x1-20-4-9-4-Og-v3-v3,0,20000000,1,1,1.00652,50.5785,0.993033,49.9007,998014962,0.0199002,0.00648594,3.06821,CE_Benchmark-CE-CONV-OPT3-x1-20-4-9-4-Og,654364315,56161900,59398104,110218401,0,522600,1401,356430009,0,1001,400,600
CE_Benchmark-CE-CONV-OPT3-x1-20-4-9-4-Os-v3-v3,0,20000000,1,1,1.52226,73.3958,1.50186,72.4123,1448245925,0.0207404,0.00675879,3.06867,CE_Benchmark-CE-CONV-OPT3-x1-20-4-9-4-Os,808201211,51843100,65077103,288662501,0,60372400,1501,482633606,0,1001,501,600
